,x,y,z
778,-0.09969,0.08822,0.48558
779,-0.09992,0.08819,0.48611
780,-0.09996,0.08786,0.48496
781,-0.10029,0.08817,0.48595
782,-0.10029,0.08817,0.48595
783,-0.09997,0.08788,0.48439
784,-0.10044,0.08818,0.48611
785,-0.10023,0.08824,0.48628
786,-0.09981,0.08821,0.48548
787,-0.10014,0.08792,0.48524
788,-0.09978,0.08822,0.48537
789,-0.10001,0.08792,0.48521
790,-0.10004,0.08818,0.486
791,-0.09983,0.08821,0.48561
792,-0.1,0.08824,0.48647
793,-0.09981,0.08821,0.48548
794,-0.09958,0.08822,0.48567
795,-0.09995,0.0882,0.48551
796,-0.0997,0.08819,0.48629
797,-0.09958,0.08822,0.48567
798,-0.10016,0.08843,0.48598
799,-0.10057,0.08871,0.48491
800,-0.10104,0.08869,0.48467
801,-0.10121,0.08873,0.48552
802,-0.10081,0.09039,0.48884
803,-0.10108,0.08795,0.48538
804,-0.10123,0.08821,0.48561
805,-0.10134,0.08821,0.48553
806,-0.095,0.08534,0.48574
807,-0.10059,0.08851,0.48569
808,-0.10051,0.08819,0.48465
809,-0.10135,0.08735,0.48496
810,-0.10143,0.08823,0.48546
811,-0.10149,0.08558,0.48612
812,-0.10146,0.07765,0.48537
813,-0.10122,0.0745,0.48458
814,-0.10081,0.07376,0.48499
815,-0.10095,0.07344,0.48438
816,-0.10077,0.07289,0.48484
817,-0.10062,0.07099,0.48578
818,-0.097,0.06032,0.48648
819,-0.09803,0.05297,0.48478
820,-0.09801,0.05193,0.48463
821,-0.09791,0.04991,0.4834
822,-0.09771,0.05047,0.48369
823,-0.09795,0.05145,0.48438
824,-0.09812,0.05411,0.48329
825,-0.09859,0.05249,0.48366
826,-0.09841,0.05052,0.48268
827,-0.09947,0.05143,0.48362
828,-0.09849,0.05231,0.48312
829,-0.09859,0.05249,0.48366
830,-0.09826,0.05359,0.48333
831,-0.09809,0.05414,0.48255
832,-0.09798,0.05464,0.48256
833,-0.09804,0.05502,0.48361
834,-0.0976,0.05481,0.48396
835,-0.0977,0.05249,0.48367
836,-0.09821,0.0531,0.48241
837,-0.09904,0.05393,0.48209
838,-0.10045,0.057,0.48348
839,-0.10119,0.0577,0.48401
840,-0.10111,0.05851,0.48308
841,-0.10117,0.05719,0.48396
842,-0.101,0.05624,0.48242
843,-0.10105,0.06057,0.48349
844,-0.10133,0.06271,0.4843
845,-0.10105,0.06116,0.48224
846,-0.10166,0.05668,0.48443
847,-0.10125,0.05669,0.48303
848,-0.1012,0.06084,0.48358
849,-0.10146,0.06273,0.48433
850,-0.10097,0.06298,0.48256
851,-0.10091,0.06064,0.48407
852,-0.10126,0.05609,0.48428
853,-0.10126,0.05564,0.48362
854,-0.10085,0.05565,0.48288
855,-0.10037,0.0572,0.48312
856,-0.10045,0.05769,0.48416
857,-0.09994,0.05927,0.48366
858,-0.10047,0.05873,0.48433
859,-0.10024,0.05872,0.48447
860,-0.1002,0.06013,0.48309
861,-0.10033,0.06031,0.4837
862,-0.10014,0.0611,0.48285
863,-0.10017,0.05893,0.4848
864,-0.09719,0.05495,0.48313
865,-0.09953,0.0594,0.4835
866,-0.10057,0.06037,0.48297
867,-0.10082,0.06032,0.48363
868,-0.10062,0.05779,0.48181
869,-0.1007,0.06186,0.48568
870,-0.10083,0.05619,0.48407
871,-0.10046,0.05701,0.48165
872,-0.10051,0.06291,0.48411
873,-0.10044,0.06187,0.48305
874,-0.10036,0.06135,0.48389
875,-0.09895,0.05617,0.48309
876,-0.10006,0.05828,0.48293
877,-0.09981,0.0609,0.48248
878,-0.10043,0.05902,0.48355
879,-0.10005,0.06218,0.48369
880,-0.09959,0.06089,0.48326
881,-0.09914,0.05883,0.48284
882,-0.10022,0.06036,0.48322
883,-0.10042,0.06062,0.48415
884,-0.10042,0.06062,0.48415
885,-0.10061,0.05978,0.48444
886,-0.10052,0.06081,0.48468
887,-0.10031,0.06347,0.48375
888,-0.10007,0.06634,0.48339
889,-0.10017,0.0664,0.48391
890,-0.1005,0.06661,0.48429
891,-0.10034,0.06607,0.48339
892,-0.1002,0.06608,0.48338
893,-0.10024,0.06556,0.48424
894,-0.10013,0.06555,0.48431
895,-0.09987,0.06609,0.48438
896,-0.09978,0.06607,0.48455
897,-0.09962,0.06719,0.48323
898,-0.10007,0.06764,0.48482
899,-0.09981,0.06641,0.48405
900,-0.09972,0.06504,0.48414
901,-0.09998,0.06451,0.48419
902,-0.09954,0.06504,0.48326
903,-0.09987,0.06609,0.48438
904,-0.10019,0.06764,0.48473
905,-0.1002,0.06745,0.48412
906,-0.09999,0.0666,0.48364
907,-0.10052,0.06607,0.48427
908,-0.10008,0.08184,0.48452
909,-0.10055,0.0842,0.48642
910,-0.10029,0.08398,0.48444
911,-0.10034,0.08452,0.48599
912,-0.10025,0.0843,0.48557
913,-0.10035,0.08451,0.48612
914,-0.10049,0.0845,0.48614
915,-0.10049,0.0845,0.48614
916,-0.10014,0.0848,0.48639
917,-0.10047,0.08502,0.48677
918,-0.10014,0.0848,0.48639
919,-0.10014,0.08505,0.48644
920,-0.10035,0.08502,0.48687
921,-0.10001,0.08506,0.48642
922,-0.09995,0.08503,0.48548
923,-0.1003,0.08524,0.48596
924,-0.10031,0.08502,0.48533
925,-0.10042,0.08523,0.48586
926,-0.1001,0.08504,0.48491
927,-0.10042,0.08538,0.4852
928,-0.10033,0.08504,0.48474
929,-0.10062,0.08579,0.48687
930,-0.10039,0.08558,0.48642
931,-0.10022,0.08555,0.48556
932,-0.10036,0.08554,0.48559
933,-0.10003,0.08535,0.48581
934,-0.1001,0.08555,0.48566
935,-0.10019,0.0856,0.4873
936,-0.10018,0.08587,0.4867
937,-0.1,0.08533,0.48511
938,-0.10023,0.08579,0.48561
939,-0.10023,0.08579,0.48561
940,-0.10065,0.08608,0.4871
941,-0.10054,0.08611,0.48648
942,-0.10028,0.08576,0.48458
943,-0.10036,0.08607,0.48562
944,-0.10047,0.08607,0.48554
945,-0.10047,0.08607,0.48554
946,-0.10043,0.08588,0.48593
947,-0.10047,0.08607,0.48554
948,-0.10061,0.08607,0.48557
949,-0.10047,0.08607,0.48554
950,-0.10051,0.08609,0.48507
951,-0.10023,0.08633,0.48564
952,-0.10023,0.08608,0.48559
953,-0.10015,0.0861,0.48522
954,-0.10011,0.08633,0.48574
955,-0.09978,0.08611,0.48537
956,-0.10011,0.08633,0.48574
957,-0.10003,0.08611,0.48532
958,-0.10025,0.08632,0.48577
959,-0.10006,0.08627,0.48478
960,-0.10038,0.08631,0.48579
961,-0.10052,0.0866,0.4858
962,-0.10052,0.0866,0.4858
963,-0.10066,0.08659,0.48583
964,-0.10053,0.08637,0.48517
965,-0.10063,0.0866,0.48572
966,-0.10088,0.08659,0.48567
967,-0.10063,0.0866,0.48572
968,-0.10077,0.08659,0.48575
969,-0.10063,0.0866,0.48572
970,-0.10051,0.08663,0.48512
971,-0.10039,0.08685,0.48583
972,-0.1004,0.08663,0.4852
973,-0.10002,0.08686,0.48598
974,-0.09989,0.08685,0.48594
975,-0.10013,0.08695,0.48651
976,-0.09998,0.08685,0.48574
977,-0.10021,0.08718,0.48694
978,-0.09988,0.08661,0.48462
979,-0.10035,0.08717,0.48697
980,-0.10027,0.08685,0.48592
981,-0.10029,0.08714,0.48603
982,-0.10017,0.08663,0.48538
983,-0.10035,0.08717,0.48697
984,-0.10025,0.08686,0.4858
985,-0.10033,0.08682,0.48489
986,-0.10031,0.08716,0.48673
987,-0.10022,0.08682,0.48497
988,-0.10019,0.08692,0.48548
989,-0.10043,0.08713,0.48606
990,-0.10019,0.08692,0.48548
991,-0.09827,0.08735,0.49456
992,-0.09526,0.08695,0.4886
993,-0.09182,0.08713,0.4879
994,-0.0856,0.08684,0.48675
995,-0.06445,0.08562,0.48621
996,-0.05573,0.08537,0.48718
997,-0.04652,0.08529,0.48872
998,-0.04175,0.08465,0.48814
999,-0.04124,0.0848,0.48861
1000,-0.0407,0.08487,0.4885
1001,-0.03978,0.08464,0.48865
1002,-0.03956,0.08507,0.49012
1003,-0.03898,0.08511,0.49134
1004,-0.03937,0.08488,0.4898
1005,-0.03869,0.08481,0.48958
1006,-0.03905,0.08536,0.49192
1007,-0.03861,0.08513,0.49155
1008,-0.03865,0.08494,0.48934
1009,-0.04014,0.08474,0.48694
1010,-0.04045,0.08443,0.48576
1011,-0.0406,0.08472,0.48816
1012,-0.03981,0.08496,0.48834
1013,-0.03978,0.08475,0.48781
1014,-0.03963,0.08471,0.48771
1015,-0.03984,0.08501,0.48869
1016,-0.03984,0.08501,0.48869
1017,-0.03966,0.08498,0.48788
1018,-0.03975,0.08523,0.48926
1019,-0.03952,0.08498,0.48795
1020,-0.03975,0.08523,0.48926
1021,-0.04,0.08522,0.48919
1022,-0.03974,0.08488,0.48736
1023,-0.03969,0.0852,0.48841
1024,-0.03969,0.0852,0.48841
1025,-0.0394,0.08496,0.48787
1026,-0.03973,0.08499,0.48861
1027,-0.03998,0.085,0.48867
1028,-0.03992,0.08519,0.48786
1029,-0.03969,0.08523,0.49004
1030,-0.03963,0.0852,0.48918
1031,-0.03999,0.08498,0.48871
1032,-0.03975,0.08521,0.48913
1033,-0.03988,0.08521,0.48925
1034,-0.03975,0.08521,0.48913
1035,-0.03988,0.08521,0.48925
1036,-0.03988,0.08521,0.48925
1037,-0.03936,0.08521,0.48927
1038,-0.03838,0.08494,0.4886
1039,-0.03582,0.08487,0.48926
1040,-0.03391,0.08494,0.48967
1041,-0.03074,0.08555,0.49257
1042,-0.02441,0.08581,0.49064
1043,-0.01956,0.08639,0.49224
1044,-0.01909,0.08639,0.49297
1045,-0.02057,0.08633,0.49184
1046,-0.02179,0.08636,0.49095
1047,-0.02297,0.08635,0.48982
1048,-0.02297,0.08603,0.48953
1049,-0.02266,0.08661,0.49203
1050,-0.0234,0.08637,0.49053
1051,-0.02368,0.0866,0.49093
1052,-0.02328,0.08637,0.49059
1053,-0.02369,0.08658,0.49097
1054,-0.02329,0.08658,0.4911
1055,-0.0233,0.0868,0.49162
1056,-0.02313,0.08636,0.49064
1057,-0.02313,0.08636,0.49064
1058,-0.02304,0.08639,0.49139
1059,-0.02301,0.08636,0.49054
1060,-0.0231,0.08634,0.48979
1061,-0.02301,0.08636,0.49054
1062,-0.02284,0.08635,0.48987
1063,-0.02276,0.08659,0.49113
1064,-0.02193,0.08636,0.4909
1065,-0.02194,0.08634,0.4909
1066,-0.0218,0.08635,0.49094
1067,-0.02191,0.08631,0.49006
1068,-0.02178,0.08633,0.49009
1069,-0.02181,0.08657,0.49145
1070,-0.02222,0.08657,0.49133
1071,-0.02218,0.08632,0.48996
1072,-0.02218,0.08632,0.48996
1073,-0.02221,0.08635,0.49081
1074,-0.02234,0.08636,0.49077
1075,-0.02234,0.08636,0.49077
1076,-0.02234,0.08636,0.49077
1077,-0.02234,0.08636,0.49077
1078,-0.02231,0.08633,0.48992
1079,-0.02235,0.08657,0.49128
1080,-0.02219,0.08654,0.49048
1081,-0.02218,0.08632,0.48996
1082,-0.02231,0.08633,0.48992
1083,-0.02222,0.08657,0.49133
1084,-0.02202,0.08621,0.48951
1085,-0.02204,0.08632,0.49002
1086,-0.02204,0.08632,0.49002
1087,-0.02204,0.08632,0.49002
1088,-0.02222,0.08657,0.49133
1089,-0.02299,0.08655,0.49035
1090,-0.02445,0.08635,0.4894
1091,-0.02433,0.08658,0.48993
1092,-0.0247,0.08638,0.4894
1093,-0.02325,0.08636,0.48969
1094,-0.02154,0.08634,0.49001
1095,-0.02087,0.08655,0.49073
1096,-0.02021,0.08636,0.49114
1097,-0.02046,0.08633,0.49034
1098,-0.02258,0.08636,0.48994
1099,-0.02243,0.08659,0.49064
1100,-0.02241,0.08656,0.48979
1101,-0.02256,0.08636,0.4901
1102,-0.0232,0.08657,0.48966
1103,-0.02372,0.08635,0.48912
1104,-0.02387,0.08657,0.48958
1105,-0.024,0.08657,0.48952
1106,-0.02439,0.08658,0.48934
1107,-0.02425,0.08636,0.48888
1108,-0.02443,0.08659,0.49024
1109,-0.02441,0.08639,0.48968
1110,-0.02451,0.08659,0.48946
1111,-0.0245,0.08637,0.48894
1112,-0.02491,0.08658,0.48931
1113,-0.02583,0.08658,0.48908
1114,-0.02582,0.08662,0.48851
1115,-0.02636,0.08683,0.48901
1116,-0.02617,0.0866,0.48764
1117,-0.02618,0.0864,0.48804
1118,-0.02633,0.08663,0.48842
1119,-0.02643,0.08659,0.48776
1120,-0.02659,0.08662,0.48854
1121,-0.02659,0.08664,0.48848
1122,-0.02671,0.08681,0.48813
1123,-0.02701,0.08684,0.48884
1124,-0.02738,0.08691,0.48849
1125,-0.02817,0.08691,0.4883
1126,-0.02827,0.08688,0.48735
1127,-0.02835,0.08662,0.48658
1128,-0.02857,0.08696,0.48841
1129,-0.02922,0.0869,0.48792
1130,-0.02956,0.08712,0.48707
1131,-0.0293,0.08711,0.48701
1132,-0.02972,0.08708,0.48756
1133,-0.02968,0.08689,0.48655
1134,-0.0298,0.08689,0.48646
1135,-0.02968,0.08712,0.48698
1136,-0.02956,0.08712,0.48707
1137,-0.02988,0.08714,0.48784
1138,-0.02974,0.08714,0.48793
1139,-0.0296,0.08715,0.48793
1140,-0.03003,0.08737,0.48852
1141,-0.0296,0.08715,0.48793
1142,-0.02985,0.08716,0.48799
1143,-0.02969,0.08713,0.48722
1144,-0.02983,0.08712,0.48722
1145,-0.02995,0.08712,0.48713
1146,-0.02983,0.08712,0.48722
1147,-0.02995,0.08712,0.48713
1148,-0.03008,0.08711,0.48713
1149,-0.02993,0.0869,0.48661
1150,-0.03009,0.08712,0.48704
1151,-0.03033,0.08712,0.4871
1152,-0.03009,0.08712,0.48704
1153,-0.03009,0.08712,0.48704
1154,-0.03017,0.08691,0.48667
1155,-0.02995,0.08713,0.48736
1156,-0.03027,0.08743,0.48801
1157,-0.03021,0.08711,0.48695
1158,-0.03035,0.08712,0.48719
1159,-0.03034,0.0871,0.48695
1160,-0.03047,0.08711,0.4871
1161,-0.03047,0.08711,0.4871
1162,-0.03047,0.08711,0.4871
1163,-0.03059,0.08711,0.48701
1164,-0.03059,0.08711,0.48701
1165,-0.03047,0.08711,0.4871
1166,-0.03047,0.08711,0.4871
1167,-0.03047,0.08711,0.4871
1168,-0.03059,0.08711,0.48701
1169,-0.03047,0.08711,0.4871
1170,-0.03059,0.08711,0.48701
1171,-0.03033,0.08712,0.4871
1172,-0.03047,0.08711,0.4871
1173,-0.03047,0.08711,0.4871
1174,-0.03026,0.08745,0.48816
1175,-0.02944,0.08711,0.48725
1176,-0.02892,0.08712,0.48758
1177,-0.0289,0.08713,0.4875
1178,-0.02857,0.08715,0.48838
1179,-0.02904,0.08712,0.4875
1180,-0.02866,0.08713,0.48766
1181,-0.02866,0.08713,0.48766
1182,-0.02944,0.08711,0.48725
1183,-0.02932,0.08711,0.48733
1184,-0.02932,0.08711,0.48733
1185,-0.02965,0.08765,0.48866
1186,-0.02958,0.08711,0.48716
1187,-0.02961,0.08709,0.48701
1188,-0.02999,0.08709,0.48707
1189,-0.02953,0.08741,0.48807
1190,-0.02936,0.08707,0.48704
1191,-0.02987,0.08708,0.48693
1192,-0.02928,0.08733,0.48843
1193,-0.02947,0.08709,0.4871
1194,-0.02919,0.08736,0.48713
1195,-0.0294,0.08741,0.48816
1196,-0.02886,0.08713,0.48807
1197,-0.02922,0.08708,0.48704
1198,-0.02933,0.08709,0.48719
1199,-0.0294,0.08741,0.48816
1200,-0.03,0.08745,0.48737
1201,-0.0303,0.08741,0.48786
1202,-0.03056,0.08765,0.48772
1203,-0.03066,0.08743,0.4871
1204,-0.0307,0.08746,0.48785
1205,-0.03118,0.08761,0.48673
1206,-0.03128,0.08738,0.48611
1207,-0.03053,0.08745,0.48734
1208,-0.03092,0.08743,0.48716
1209,-0.03088,0.0874,0.4863
1210,-0.0313,0.08762,0.48689
1211,-0.03106,0.08743,0.48706
1212,-0.03106,0.08742,0.48716
1213,-0.031,0.08767,0.4884
1214,-0.03083,0.08766,0.48778
1215,-0.0308,0.08744,0.48725
1216,-0.03106,0.08742,0.48716
1217,-0.03083,0.08766,0.48778
1218,-0.03069,0.08766,0.48777
1219,-0.03044,0.08765,0.48781
1220,-0.03044,0.08747,0.48805
1221,-0.03082,0.0874,0.48783
1222,-0.03079,0.08744,0.48725
1223,-0.03067,0.08744,0.48734
1224,-0.03062,0.08741,0.48648
1225,-0.03088,0.0874,0.4863
1226,-0.03083,0.08766,0.48778
1227,-0.0308,0.08784,0.48744
1228,-0.03053,0.08745,0.48734
1229,-0.03062,0.08741,0.48648
1230,-0.0311,0.08731,0.48592
1231,-0.03118,0.0876,0.48683
1232,-0.03096,0.08765,0.48778
1233,-0.0308,0.08743,0.48735
1234,-0.03076,0.0874,0.48649
1235,-0.03067,0.08744,0.48734
1236,-0.03062,0.08741,0.48648
1237,-0.0308,0.08743,0.48735
1238,-0.03062,0.08741,0.48648
1239,-0.03067,0.08744,0.48734
1240,-0.03071,0.08747,0.48821
1241,-0.03062,0.08741,0.48648
1242,-0.03067,0.08744,0.48734
1243,-0.03075,0.0875,0.48907
1244,-0.03076,0.0874,0.48649
1245,-0.03067,0.08744,0.48734
1246,-0.03088,0.08739,0.4864
1247,-0.03079,0.08744,0.48725
1248,-0.03079,0.08744,0.48725
1249,-0.03102,0.08738,0.4864
1250,-0.03076,0.0874,0.48649
1251,-0.03059,0.08747,0.4883
1252,-0.0311,0.08764,0.48779
1253,-0.03067,0.08744,0.48734
1254,-0.03069,0.08766,0.48787
1255,-0.0308,0.08743,0.48735
1256,-0.03079,0.08744,0.48725
1257,-0.03091,0.08763,0.48707
1258,-0.03082,0.08765,0.48788
1259,-0.0308,0.08743,0.48735
1260,-0.03115,0.0874,0.48646
1261,-0.03106,0.08742,0.48716
1262,-0.03115,0.0874,0.48646
1263,-0.03117,0.08762,0.48698
1264,-0.03115,0.0874,0.48646
1265,-0.03106,0.08742,0.48716
1266,-0.03134,0.08782,0.48727
1267,-0.03131,0.0876,0.48674
1268,-0.03108,0.08764,0.48769
1269,-0.03122,0.08763,0.4877
1270,-0.03117,0.08762,0.48698
1271,-0.03099,0.08744,0.48597
1272,-0.03115,0.0874,0.48646
1273,-0.03117,0.08762,0.48698
1274,-0.03106,0.0876,0.48692
1275,-0.03101,0.08766,0.48649
1276,-0.03117,0.08762,0.48698
1277,-0.03108,0.08764,0.48769
1278,-0.03108,0.08764,0.48769
1279,-0.0308,0.08768,0.48729
1280,-0.03088,0.0874,0.4863
1281,-0.03088,0.08765,0.48634
1282,-0.03096,0.08765,0.48778
1283,-0.03075,0.08767,0.48658
1284,-0.03115,0.0874,0.48646
1285,-0.03075,0.08767,0.48658
1286,-0.03088,0.08765,0.48634
1287,-0.03106,0.08767,0.4872
1288,-0.03085,0.08745,0.48596
1289,-0.0313,0.08761,0.48699
1290,-0.0309,0.08762,0.48682
1291,-0.0313,0.08761,0.48699
1292,-0.03117,0.08762,0.48698
1293,-0.03117,0.08762,0.48698
1294,-0.03106,0.08742,0.48716
1295,-0.0313,0.08761,0.48699
1296,-0.03118,0.08761,0.48707
1297,-0.03079,0.08769,0.48719
