,x,y,z
99,-0.0041,-0.01008,0.35341
100,-0.0041,-0.01008,0.35341
101,-0.00397,-0.01011,0.35296
102,-0.0041,-0.01008,0.35341
103,-0.00404,-0.01011,0.35279
104,-0.00397,-0.01011,0.35296
105,-0.00397,-0.01011,0.35296
106,-0.0041,-0.01008,0.35341
107,-0.0041,-0.01008,0.35341
108,-0.00408,-0.01004,0.35284
109,-0.0041,-0.01008,0.35341
110,-0.00406,-0.01001,0.35352
111,-0.00397,-0.01011,0.35296
112,-0.00386,-0.01004,0.35284
113,-0.00397,-0.01011,0.35296
114,-0.00403,-0.00996,0.35295
115,-0.00397,-0.00995,0.35312
116,-0.00408,-0.01004,0.35284
117,-0.00397,-0.00997,0.35273
118,-0.00397,-0.01011,0.35296
119,-0.0039,-0.00996,0.3529
120,-0.00391,-0.0101,0.35313
121,-0.00408,-0.01004,0.35284
122,-0.00397,-0.01011,0.35296
123,-0.00397,-0.01011,0.35296
124,-0.00408,-0.01004,0.35284
125,-0.00397,-0.01011,0.35296
126,-0.00408,-0.01004,0.35284
127,-0.00408,-0.01004,0.35284
128,-0.00397,-0.01011,0.35296
129,-0.00408,-0.01004,0.35284
130,-0.00402,-0.01003,0.35301
131,-0.00408,-0.01004,0.35284
132,-0.00408,-0.01004,0.35284
133,-0.0039,-0.00996,0.3529
134,-0.00408,-0.01004,0.35284
135,-0.00408,-0.01004,0.35284
136,-0.00402,-0.01003,0.35301
137,-0.0039,-0.00996,0.3529
138,-0.00397,-0.00997,0.35273
139,-0.00408,-0.01004,0.35284
140,-0.00408,-0.01004,0.35284
141,-0.00386,-0.01004,0.35284
142,-0.00408,-0.01004,0.35284
143,-0.00408,-0.01004,0.35284
144,-0.00402,-0.01003,0.35301
145,-0.00408,-0.01004,0.35284
146,-0.00408,-0.01004,0.35284
147,-0.0039,-0.00996,0.3529
148,-0.0041,-0.00993,0.35277
149,-0.0041,-0.00993,0.35277
150,-0.00402,-0.01003,0.35301
151,-0.00403,-0.00996,0.35295
152,-0.00397,-0.00997,0.35273
153,-0.00408,-0.01004,0.35284
154,-0.00408,-0.01004,0.35284
155,-0.00402,-0.01003,0.35301
156,-0.00388,-0.00978,0.35293
157,-0.00397,-0.00997,0.35273
158,-0.00408,-0.01004,0.35284
159,-0.00408,-0.01004,0.35284
160,-0.00402,-0.01003,0.35301
161,-0.00392,-0.00985,0.35283
162,-0.00405,-0.00985,0.35288
163,-0.00397,-0.00997,0.35273
164,-0.0041,-0.00993,0.35277
165,-0.00404,-0.00992,0.35294
166,-0.00402,-0.01003,0.35301
167,-0.0041,-0.00993,0.35277
168,-0.00402,-0.01003,0.35301
169,-0.0041,-0.00993,0.35277
170,-0.00404,-0.00992,0.35294
171,-0.00402,-0.01003,0.35301
172,-0.00402,-0.01003,0.35301
173,-0.00408,-0.01004,0.35284
174,-0.00392,-0.00985,0.35283
175,-0.0041,-0.00993,0.35277
176,-0.00394,-0.00978,0.35276
177,-0.0041,-0.00993,0.35277
178,-0.00399,-0.00985,0.35305
179,-0.00404,-0.00992,0.35294
180,-0.00399,-0.00985,0.35305
181,-0.00405,-0.00985,0.35288
182,-0.00388,-0.00978,0.35293
183,-0.0041,-0.00993,0.35277
184,-0.00402,-0.01003,0.35301
185,-0.00405,-0.00985,0.35288
