,x,y,z
135,-0.0098,0.07948,0.42439
136,-0.0096,0.0795,0.42448
137,-0.0095,0.0794,0.4235
138,-0.00953,0.07959,0.42362
139,-0.00963,0.07956,0.42384
140,-0.00971,0.07963,0.42435
141,-0.00966,0.07955,0.42297
142,-0.00957,0.07975,0.42236
143,-0.00985,0.07973,0.42274
144,-0.00985,0.07973,0.42274
145,-0.00967,0.07982,0.42279
146,-0.00948,0.07996,0.42227
147,-0.00948,0.07996,0.42227
148,-0.00948,0.07996,0.42227
149,-0.00938,0.07999,0.42206
150,-0.00963,0.07978,0.42182
151,-0.00948,0.07996,0.42227
152,-0.00941,0.07978,0.42183
153,-0.00952,0.07994,0.42141
154,-0.00962,0.08019,0.42145
155,-0.00956,0.0799,0.422
156,-0.00957,0.08002,0.4222
157,-0.00938,0.07999,0.42206
158,-0.00961,0.08007,0.42124
159,-0.00915,0.07992,0.42216
160,-0.00964,0.07998,0.4212
161,-0.00948,0.07996,0.42227
162,-0.0091,0.07957,0.4227
163,-0.00931,0.07992,0.42373
164,-0.00919,0.07963,0.42263
165,-0.00926,0.07975,0.42258
166,-0.00937,0.07998,0.42397
167,-0.0094,0.07977,0.42377
168,-0.00911,0.07994,0.42303
169,-0.00945,0.07997,0.42314
170,-0.00935,0.07985,0.42329
171,-0.00962,0.07965,0.42354
172,-0.0092,0.07954,0.42292
173,-0.00948,0.07995,0.42418
174,-0.00948,0.07971,0.42351
175,-0.00918,0.07985,0.42364
176,-0.00931,0.07985,0.42288
177,-0.00921,0.07986,0.42382
178,-0.0091,0.07961,0.42377
179,-0.00925,0.07988,0.42308
180,-0.00922,0.07973,0.42304
181,-0.00932,0.07956,0.42405
182,-0.00937,0.08003,0.42341
183,-0.00913,0.07988,0.42301
184,-0.00903,0.08,0.4233
185,-0.00948,0.07971,0.42351
186,-0.0092,0.0797,0.42255
187,-0.00926,0.07975,0.42258
188,-0.0094,0.07977,0.42377
189,-0.00921,0.07991,0.42324
190,-0.00946,0.07983,0.42401
191,-0.00931,0.07969,0.42454
192,-0.00959,0.07966,0.42442
193,-0.00981,0.0796,0.42456
194,-0.00929,0.0795,0.42441
195,-0.00945,0.07965,0.42389
196,-0.00949,0.07973,0.42527
197,-0.00949,0.0796,0.4245
198,-0.00929,0.07954,0.42548
199,-0.00932,0.0796,0.42484
200,-0.00939,0.07947,0.42464
201,-0.00915,0.07956,0.42439
202,-0.00893,0.07947,0.4246
203,-0.00865,0.07954,0.42635
204,-0.0087,0.07944,0.42532
205,-0.00881,0.07946,0.42664
206,-0.00896,0.0795,0.42827
207,-0.00901,0.07965,0.42816
208,-0.00892,0.07918,0.42797
209,-0.00885,0.07952,0.42803
210,-0.009,0.07923,0.42957
211,-0.00909,0.07901,0.43014
212,-0.00906,0.07896,0.42879
213,-0.00894,0.07937,0.42983
214,-0.00895,0.07903,0.43076
215,-0.00885,0.07944,0.43008
216,-0.0089,0.07917,0.42967
217,-0.00911,0.07893,0.43051
218,-0.00915,0.07913,0.43067
219,-0.0093,0.07919,0.43075
220,-0.0092,0.07918,0.43066
221,-0.00911,0.07924,0.4309
222,-0.0093,0.07903,0.43077
223,-0.00897,0.07927,0.43155
224,-0.00956,0.07922,0.43076
225,-0.00944,0.07913,0.43165
226,-0.00941,0.0794,0.43154
227,-0.00942,0.07927,0.43249
228,-0.00932,0.07921,0.43261
229,-0.00897,0.07927,0.43155
230,-0.00892,0.07922,0.43157
231,-0.00925,0.07919,0.43057
232,-0.00933,0.07915,0.4314
233,-0.00911,0.07924,0.4309
234,-0.00916,0.0791,0.43199
235,-0.00935,0.07919,0.43227
236,-0.00925,0.07913,0.4324
237,-0.0089,0.07924,0.43301
238,-0.00892,0.07911,0.4317
239,-0.00893,0.07926,0.43137
240,-0.0085,0.07924,0.42982
241,-0.00834,0.0791,0.4297
242,-0.00871,0.07946,0.43072
243,-0.00895,0.0795,0.42998
244,-0.00904,0.07969,0.42865
245,-0.00886,0.07944,0.42836
246,-0.00909,0.07947,0.42759
247,-0.00921,0.0798,0.4273
248,-0.0089,0.07952,0.42655
249,-0.0086,0.07951,0.42954
250,-0.00852,0.07841,0.4236
251,-0.00871,0.07842,0.42423
252,-0.00812,0.07833,0.42477
253,-0.00849,0.07847,0.42545
254,-0.00856,0.07819,0.42516
255,-0.00849,0.07833,0.42498
256,-0.00857,0.07847,0.42474
257,-0.00842,0.0784,0.42515
258,-0.00849,0.07841,0.42519
259,-0.00815,0.07807,0.42528
260,-0.00789,0.07818,0.42879
261,-0.0079,0.07815,0.42775
262,-0.00797,0.07835,0.42634
263,-0.00824,0.07829,0.4268
264,-0.00808,0.07822,0.42511
265,-0.00792,0.07804,0.42215
266,-0.00758,0.0783,0.42171
267,-0.00749,0.07815,0.42244
268,-0.0079,0.07824,0.42085
269,-0.00754,0.0783,0.42068
270,-0.0081,0.07828,0.42042
271,-0.00812,0.07846,0.42056
272,-0.00767,0.07835,0.41967
273,-0.00788,0.07882,0.41859
274,-0.00824,0.07859,0.4189
275,-0.00855,0.07873,0.41794
276,-0.00838,0.07882,0.41802
277,-0.00831,0.07853,0.41869
278,-0.00855,0.07894,0.41813
279,-0.00827,0.07873,0.41716
280,-0.00838,0.07882,0.41802
281,-0.00789,0.07853,0.41783
282,-0.00848,0.07887,0.41784
283,-0.00864,0.07906,0.41806
284,-0.00841,0.07858,0.41852
285,-0.00841,0.07858,0.41852
286,-0.00825,0.07849,0.41839
287,-0.00816,0.07874,0.4188
288,-0.00814,0.07863,0.41876
289,-0.00813,0.07859,0.41774
290,-0.00841,0.07858,0.41852
291,-0.00847,0.07858,0.41762
292,-0.00824,0.07868,0.4186
293,-0.00853,0.07863,0.41752
294,-0.00845,0.07876,0.41782
295,-0.00872,0.07884,0.41805
296,-0.00823,0.07855,0.41787
297,-0.00841,0.07858,0.41852
298,-0.00833,0.07873,0.41841
299,-0.00816,0.07874,0.4188
300,-0.00833,0.07864,0.41872
301,-0.00841,0.07858,0.41852
302,-0.00841,0.0788,0.4187
303,-0.00855,0.07894,0.41813
304,-0.00843,0.0784,0.41832
305,-0.00836,0.07864,0.4179
306,-0.00848,0.07873,0.4185
307,-0.00833,0.0788,0.41852
308,-0.00855,0.07894,0.41813
309,-0.00838,0.07882,0.41802
310,-0.00841,0.07867,0.41822
311,-0.00827,0.07873,0.41716
312,-0.00838,0.07869,0.41754
313,-0.00856,0.07899,0.41777
314,-0.00845,0.07876,0.41782
315,-0.00838,0.07882,0.41802
316,-0.00848,0.07887,0.41784
317,-0.00841,0.07858,0.41852
318,-0.00833,0.07864,0.41872
319,-0.00873,0.07878,0.41937
320,-0.00824,0.07859,0.4189
321,-0.00833,0.07864,0.41872
322,-0.00842,0.07889,0.41914
323,-0.00853,0.07863,0.41752
324,-0.00826,0.079,0.41708
325,-0.00861,0.07941,0.41553
326,-0.00866,0.0791,0.41404
327,-0.00889,0.07976,0.41194
328,-0.00902,0.08212,0.42266
329,-0.00896,0.07916,0.41457
330,-0.009,0.08265,0.42351
331,-0.00324,0.09197,0.45984
332,-0.00428,0.09148,0.46725
333,-0.00476,0.09151,0.47246
334,-0.00478,0.09093,0.47343
335,-0.00505,0.09122,0.4741
336,-0.00512,0.09126,0.47353
337,-0.0051,0.09158,0.47175
338,-0.00547,0.0925,0.46803
339,-0.00553,0.094,0.46693
340,-0.00541,0.09408,0.46382
341,-0.00555,0.09352,0.46704
342,-0.0057,0.09326,0.46688
343,-0.0057,0.09335,0.46741
344,-0.00562,0.09328,0.46702
345,-0.00543,0.09317,0.4661
346,-0.00547,0.09339,0.4679
347,-0.00526,0.09347,0.46638
348,-0.00562,0.09328,0.46702
349,-0.00526,0.09347,0.46638
350,-0.00485,0.09374,0.46494
351,-0.00481,0.09477,0.46329
352,-0.00474,0.09518,0.46334
353,-0.005,0.09444,0.46579
354,-0.00443,0.09465,0.46319
355,-0.00409,0.0966,0.46047
356,-0.00412,0.09708,0.45932
357,-0.00382,0.09726,0.45886
358,-0.00377,0.09714,0.4592
359,-0.00377,0.09728,0.46019
360,-0.00397,0.09713,0.45858
361,-0.00397,0.09678,0.45839
362,-0.00397,0.09678,0.45839
363,-0.00392,0.09653,0.45836
364,-0.00397,0.09727,0.45841
365,-0.00352,0.09813,0.45475
366,-0.00345,0.09848,0.45691
367,-0.00348,0.09761,0.45856
368,-0.00388,0.09686,0.45938
369,-0.00386,0.09648,0.45983
370,-0.00405,0.09572,0.46162
371,-0.00408,0.0953,0.46374
372,-0.00393,0.09491,0.46435
373,-0.0041,0.09462,0.46407
374,-0.0043,0.09565,0.46212
375,-0.00374,0.09633,0.4596
376,-0.00382,0.09619,0.46132
377,-0.00374,0.09542,0.46111
378,-0.00382,0.09569,0.4613
379,-0.00398,0.09564,0.46204
380,-0.00366,0.09545,0.46191
381,-0.00391,0.09555,0.46204
382,-0.00398,0.09564,0.46204
383,-0.00384,0.09558,0.46284
384,-0.00398,0.09564,0.46204
385,-0.00398,0.09564,0.46204
386,-0.00377,0.09563,0.46265
387,-0.00378,0.09532,0.46282
388,-0.00378,0.09532,0.46282
389,-0.00393,0.09548,0.46319
390,-0.00385,0.09541,0.46281
391,-0.00393,0.09548,0.46319
392,-0.0036,0.09536,0.4619
393,-0.00398,0.09564,0.46204
394,-0.00377,0.09549,0.46284
395,-0.00391,0.09555,0.46204
396,-0.00366,0.09545,0.46191
397,-0.00385,0.09541,0.46281
398,-0.00368,0.09557,0.46329
399,-0.00376,0.0952,0.46144
400,-0.00385,0.09541,0.46281
401,-0.0038,0.09551,0.46111
402,-0.00367,0.09521,0.46307
403,-0.00378,0.09532,0.46282
404,-0.00378,0.09532,0.46282
405,-0.00399,0.09547,0.46201
406,-0.00392,0.09551,0.46183
407,-0.00401,0.09521,0.46375
408,-0.00376,0.09542,0.46444
409,-0.00393,0.09548,0.46319
410,-0.00382,0.09537,0.46344
411,-0.00379,0.09466,0.46276
412,-0.00384,0.09492,0.46279
413,-0.00399,0.09525,0.46319
414,-0.00384,0.09492,0.46279
415,-0.00419,0.09509,0.46465
416,-0.004,0.09485,0.46353
417,-0.004,0.095,0.46434
418,-0.00384,0.09501,0.46401
419,-0.004,0.095,0.46434
420,-0.004,0.095,0.46434
421,-0.00409,0.09492,0.46391
422,-0.0041,0.09475,0.46387
423,-0.00401,0.09468,0.4635
424,-0.00394,0.09459,0.46351
425,-0.00385,0.09484,0.46398
426,-0.00391,0.09493,0.46396
427,-0.00385,0.09484,0.46398
428,-0.00392,0.09512,0.46296
429,-0.00393,0.09512,0.46415
430,-0.00367,0.09521,0.46307
431,-0.004,0.09485,0.46353
432,-0.00392,0.09498,0.46355
433,-0.00402,0.09504,0.46372
434,-0.00385,0.09488,0.46255
435,-0.00389,0.09519,0.46222
436,-0.00377,0.09496,0.4626
437,-0.00401,0.09521,0.46375
438,-0.00401,0.09505,0.46313
439,-0.00401,0.09521,0.46375
440,-0.00394,0.09526,0.46357
441,-0.00394,0.09526,0.46357
442,-0.00415,0.0954,0.46275
443,-0.00398,0.09562,0.46283
444,-0.00374,0.0953,0.46306
445,-0.00422,0.09532,0.46269
446,-0.00416,0.09501,0.4639
447,-0.00398,0.09539,0.46357
448,-0.00391,0.09529,0.463
449,-0.00401,0.09505,0.46313
450,-0.00392,0.09525,0.46395
451,-0.00393,0.09548,0.46319
452,-0.00378,0.09499,0.46392
453,-0.00369,0.09481,0.46401
454,-0.00317,0.0944,0.46284
455,-0.00314,0.09448,0.46206
456,-0.00309,0.09442,0.4624
457,-0.00296,0.0947,0.46066
